midpoints,errors,label,colors
0.05828938359843573,0.21102861396590933,Init,red
0.12191613024076225,0.19304641621721136,HI-VAE_weibull 1,green
0.1367313075595047,0.1917765439540592,HI-VAE_weibull 2,green
0.21232628981207674,0.19059601356771222,HI-VAE_weibull 3,green
0.08493675772011205,0.1905835332999508,HI-VAE_weibull 4,green
0.2364728871892975,0.19287808047623123,HI-VAE_weibull 5,green
0.13744107184077814,0.1912525772884789,HI-VAE_weibull 6,green
0.16054714143327087,0.1904070011781327,HI-VAE_weibull 7,green
0.1872860799173857,0.1927315252330404,HI-VAE_weibull 8,green
0.07178379369463564,0.18969180910536562,HI-VAE_weibull 9,green
-0.05941517171482541,0.18984698862639254,HI-VAE_weibull 10,green
0.015609885097359222,0.1875489920638159,HI-VAE_piecewise 1,blue
-0.025955549461698396,0.18712311064034196,HI-VAE_piecewise 2,blue
-0.08609477047980706,0.18754831542361394,HI-VAE_piecewise 3,blue
0.029845478579729245,0.1879845273763366,HI-VAE_piecewise 4,blue
-0.03287158678135341,0.18786269916267792,HI-VAE_piecewise 5,blue
-0.022772214142412983,0.1882450932436787,HI-VAE_piecewise 6,blue
0.07419756144972256,0.18831745434792851,HI-VAE_piecewise 7,blue
0.1442497474143704,0.1907968515963508,HI-VAE_piecewise 8,blue
-0.003807851203153828,0.18840436915019548,HI-VAE_piecewise 9,blue
-0.12598093977881775,0.18667559360372105,HI-VAE_piecewise 10,blue
-0.5227457794870874,0.19511318021704482,Surv-GAN 1,orange
-0.64048277987575,0.19745884365048816,Surv-GAN 2,orange
-0.5135000272606735,0.1959849734292615,Surv-GAN 3,orange
-0.4862358384087636,0.19565154069219023,Surv-GAN 4,orange
-0.6095978615043158,0.19980857445346667,Surv-GAN 5,orange
-0.5549503212093625,0.19695712332649473,Surv-GAN 6,orange
-0.638897540795099,0.19810424651578706,Surv-GAN 7,orange
-0.5013888069761891,0.19293203471447884,Surv-GAN 8,orange
-0.5623518496616653,0.19549090608360697,Surv-GAN 9,orange
-0.6123140576748725,0.20094783947746298,Surv-GAN 10,orange
-0.3879958675402396,0.195335719149627,Surv-VAE 1,cyan
-0.3408636472225067,0.19630471445732312,Surv-VAE 2,cyan
-0.45199393828832735,0.19644809273419964,Surv-VAE 3,cyan
-0.44967424206520196,0.19780864792953962,Surv-VAE 4,cyan
-0.4443293414421897,0.19813466865621873,Surv-VAE 5,cyan
-0.3716965021763002,0.19533876915298182,Surv-VAE 6,cyan
-0.41163922170588185,0.1947183386965606,Surv-VAE 7,cyan
-0.4267100172200107,0.19961804490123078,Surv-VAE 8,cyan
-0.4842547737545906,0.19855685666651768,Surv-VAE 9,cyan
-0.39806260571961594,0.1965161853549142,Surv-VAE 10,cyan
0.10080925720634307,0.19086607429059663,HI-VAE_weibull_diffusion 1,magenta
0.06455566949291569,0.18808733862932103,HI-VAE_weibull_diffusion 2,magenta
0.005904752224077381,0.1897477434598306,HI-VAE_weibull_diffusion 3,magenta
0.14553999879444435,0.19136405692206093,HI-VAE_weibull_diffusion 4,magenta
0.0028439610068411447,0.18982222816142014,HI-VAE_weibull_diffusion 5,magenta
0.1009429212571667,0.19111688499705093,HI-VAE_weibull_diffusion 6,magenta
0.07400165513713056,0.18960873366890232,HI-VAE_weibull_diffusion 7,magenta
-0.0642730863640465,0.18943976706802873,HI-VAE_weibull_diffusion 8,magenta
0.0725374343335459,0.19080200230880004,HI-VAE_weibull_diffusion 9,magenta
-0.01972786745929639,0.1915554464628337,HI-VAE_weibull_diffusion 10,magenta
0.13649678764740464,0.1902998272731365,HI-VAE_piecewise_diffusion 1,grey
0.14945555279934936,0.1907989191890221,HI-VAE_piecewise_diffusion 2,grey
-0.04114408895435642,0.18822704074004423,HI-VAE_piecewise_diffusion 3,grey
0.0928403957478612,0.1897031936621657,HI-VAE_piecewise_diffusion 4,grey
0.13050682825523088,0.19055309295906867,HI-VAE_piecewise_diffusion 5,grey
0.036818619235579525,0.18956713533153938,HI-VAE_piecewise_diffusion 6,grey
0.07247006076235912,0.19061163481114352,HI-VAE_piecewise_diffusion 7,grey
0.09646356874792447,0.1903998824988393,HI-VAE_piecewise_diffusion 8,grey
0.0666359899526825,0.19057766098528794,HI-VAE_piecewise_diffusion 9,grey
0.16852756154590282,0.19084179974948462,HI-VAE_piecewise_diffusion 10,grey
