midpoints,errors,label,colors
-0.8370071864058826,0.5259741405997993,Init,red
-0.9776150762675613,0.403021723354158,HI-VAE_weibull 1,green
-0.9609543747696112,0.4052212057599565,HI-VAE_weibull 2,green
-0.9333846812388915,0.4058298243702514,HI-VAE_weibull 3,green
-1.0043062964901062,0.4018940186832729,HI-VAE_weibull 4,green
-1.0504252753780445,0.39925828602941205,HI-VAE_weibull 5,green
-0.8972289715688958,0.4058009184667849,HI-VAE_weibull 6,green
-0.835894029282915,0.4121700989218252,HI-VAE_weibull 7,green
-1.1412142964528549,0.39646296819251625,HI-VAE_weibull 8,green
-1.0918673578188152,0.39767369671104197,HI-VAE_weibull 9,green
-1.0587505607927303,0.398664395467081,HI-VAE_weibull 10,green
-0.6669214279867428,0.4227723322810719,HI-VAE_piecewise 1,blue
-0.843485578888854,0.41120116774977383,HI-VAE_piecewise 2,blue
-0.8278119501959902,0.41480720392562964,HI-VAE_piecewise 3,blue
-1.051383334845677,0.40249209544853715,HI-VAE_piecewise 4,blue
-0.7042663711251252,0.42011960389174885,HI-VAE_piecewise 5,blue
-0.7901983522288407,0.4162949374933316,HI-VAE_piecewise 6,blue
-0.7907378128272815,0.4157123811025208,HI-VAE_piecewise 7,blue
-0.8533254339440906,0.4148941184584538,HI-VAE_piecewise 8,blue
-0.628818712211445,0.4266158182211927,HI-VAE_piecewise 9,blue
-0.7473197166368684,0.4192347354620134,HI-VAE_piecewise 10,blue
-0.9839597687313228,0.4130918715421655,Surv-GAN 1,orange
-1.10051120173165,0.4059468658508909,Surv-GAN 2,orange
-1.187369382463595,0.4025891105848787,Surv-GAN 3,orange
-1.2143245287687436,0.4018115588403656,Surv-GAN 4,orange
-1.0466911293374246,0.4078779716368448,Surv-GAN 5,orange
-0.9659714867554954,0.4133585240531801,Surv-GAN 6,orange
-1.0833388433336741,0.4077885021018816,Surv-GAN 7,orange
-1.1351283274199633,0.4042977717619851,Surv-GAN 8,orange
-1.2481565713273726,0.39937435066363697,Surv-GAN 9,orange
-1.1931775913712706,0.40323054599807917,Surv-GAN 10,orange
-0.0014900445065766377,0.48899067264520996,Surv-VAE 1,cyan
-0.1910695637078973,0.48155843492891204,Surv-VAE 2,cyan
0.13492353124238632,0.5065227584644965,Surv-VAE 3,cyan
0.17019451067240318,0.5124434964559357,Surv-VAE 4,cyan
0.04241321865219361,0.4935542512002936,Surv-VAE 5,cyan
0.0887920411611732,0.4971885684019678,Surv-VAE 6,cyan
0.008024257865040574,0.48859881111727194,Surv-VAE 7,cyan
0.3941251669598944,0.5423812979978384,Surv-VAE 8,cyan
0.5343371234768017,0.5668922602282687,Surv-VAE 9,cyan
-0.11155003595948226,0.4748485275193966,Surv-VAE 10,cyan
