midpoints,errors,label,colors
0.017180722513094854,0.1886379471340082,Init,red
0.13096088831428931,0.19177504005669033,HI-VAE_weibull 1,green
0.13375346585818784,0.19292064096775832,HI-VAE_weibull 2,green
0.13089025731614856,0.19263037868114985,HI-VAE_weibull 3,green
0.0001629932474075113,0.18957885126845483,HI-VAE_weibull 4,green
0.08329202003754384,0.19038840687057507,HI-VAE_weibull 5,green
0.1170769388554978,0.1934206564349149,HI-VAE_weibull 6,green
0.09474143763121891,0.19034580108527044,HI-VAE_weibull 7,green
0.13062217621392933,0.19135386510157035,HI-VAE_weibull 8,green
0.24029227395237676,0.19229446348105048,HI-VAE_weibull 9,green
-0.03690801529752058,0.1925436070639703,HI-VAE_weibull 10,green
0.06921364640065997,0.1899925259965427,HI-VAE_piecewise 1,blue
0.11504719750147746,0.1882248677775274,HI-VAE_piecewise 2,blue
0.10311371952614587,0.1910211083266871,HI-VAE_piecewise 3,blue
0.1412727500262313,0.18965562668926228,HI-VAE_piecewise 4,blue
0.0411803432296014,0.1882323842309994,HI-VAE_piecewise 5,blue
0.08239631832476015,0.1887526880194793,HI-VAE_piecewise 6,blue
0.055214124293955114,0.18866825106266577,HI-VAE_piecewise 7,blue
0.15733420989304508,0.18924464216127773,HI-VAE_piecewise 8,blue
0.18587727011824326,0.1904594952013511,HI-VAE_piecewise 9,blue
0.025674140043351473,0.18997355511463135,HI-VAE_piecewise 10,blue
-0.037537294760903395,0.20950802152228443,Surv-GAN 1,orange
-0.19425680027819492,0.2044585572623432,Surv-GAN 2,orange
-0.10887333044007647,0.21041036084442716,Surv-GAN 3,orange
-0.15790540035580986,0.2067975715003456,Surv-GAN 4,orange
-0.2618815743301225,0.20926038777251355,Surv-GAN 5,orange
-0.2202130713877998,0.20881745885211703,Surv-GAN 6,orange
-0.1309825037737739,0.20770245044423924,Surv-GAN 7,orange
-0.11209527311744592,0.20966746156668814,Surv-GAN 8,orange
-0.12587561108894135,0.20609960840780034,Surv-GAN 9,orange
-0.0410592143700923,0.2035444746490863,Surv-GAN 10,orange
0.035241530351456274,0.207767138160762,Surv-VAE 1,cyan
0.06998632071156405,0.2065311485923003,Surv-VAE 2,cyan
-0.004692815546297552,0.21478103434246196,Surv-VAE 3,cyan
-0.02621483704361746,0.2014636380156356,Surv-VAE 4,cyan
-0.132957350759144,0.20659029845766402,Surv-VAE 5,cyan
-0.04026796053092241,0.20622385045204997,Surv-VAE 6,cyan
-0.025278969241091853,0.207636257081469,Surv-VAE 7,cyan
-0.0888330396437742,0.20786630488552504,Surv-VAE 8,cyan
0.09070137434445316,0.21008373836760888,Surv-VAE 9,cyan
0.13959463198642727,0.20800063884790101,Surv-VAE 10,cyan
0.08413824246327234,0.19296646087204183,HI-VAE_weibull_prior 1,magenta
-0.04980476082178986,0.1915020818583808,HI-VAE_weibull_prior 2,magenta
0.09784210525992587,0.1931796758200478,HI-VAE_weibull_prior 3,magenta
0.062673350750728,0.19007725940131265,HI-VAE_weibull_prior 4,magenta
0.06150464074001023,0.19153422149738053,HI-VAE_weibull_prior 5,magenta
0.041588021661246616,0.19298235593213775,HI-VAE_weibull_prior 6,magenta
0.03802691940698333,0.1909290976452694,HI-VAE_weibull_prior 7,magenta
0.05186852473562331,0.19230989309931,HI-VAE_weibull_prior 8,magenta
0.01613656806180977,0.19305789271921778,HI-VAE_weibull_prior 9,magenta
0.01615699890297409,0.19095708396297617,HI-VAE_weibull_prior 10,magenta
0.036293909037284744,0.18818768172280387,HI-VAE_piecewise_prior 1,grey
0.07655370167337908,0.1896409627894001,HI-VAE_piecewise_prior 2,grey
0.10890583212497554,0.18922943284820817,HI-VAE_piecewise_prior 3,grey
0.21137123103585825,0.19045069957201227,HI-VAE_piecewise_prior 4,grey
-0.017859609104032365,0.1893702800736277,HI-VAE_piecewise_prior 5,grey
0.08062070908029878,0.18971354016438569,HI-VAE_piecewise_prior 6,grey
0.06630165298364185,0.19128074958486815,HI-VAE_piecewise_prior 7,grey
0.0996527010452355,0.19107071409949827,HI-VAE_piecewise_prior 8,grey
-0.014866644490255598,0.18917290992744823,HI-VAE_piecewise_prior 9,grey
0.1656416421837267,0.19182606917594244,HI-VAE_piecewise_prior 10,grey
