midpoints,errors,label,colors
-0.05710061042865283,0.21023861406654037,Init,red
0.04646598390451584,0.18915260078358717,HI-VAE_weibull 1,green
-0.2093219924066455,0.18925513060111476,HI-VAE_weibull 2,green
0.010905920885565079,0.18993116599477608,HI-VAE_weibull 3,green
-0.01726991652256385,0.18985040514743431,HI-VAE_weibull 4,green
-0.0597449524183192,0.18939946102344446,HI-VAE_weibull 5,green
-0.004684642791218552,0.18853075425459287,HI-VAE_weibull 6,green
-0.061332219454856285,0.18960860995963413,HI-VAE_weibull 7,green
-0.0503061696500301,0.18939140554676046,HI-VAE_weibull 8,green
-0.023409041250333495,0.18940235674483247,HI-VAE_weibull 9,green
-0.036802615655021964,0.18877705413790125,HI-VAE_weibull 10,green
-0.08824863672052811,0.18904039354382868,HI-VAE_piecewise 1,blue
-0.01238147907896453,0.1894411584967143,HI-VAE_piecewise 2,blue
-0.17015532205524847,0.1886288839473142,HI-VAE_piecewise 3,blue
-0.12214306909988339,0.18826406194131773,HI-VAE_piecewise 4,blue
-0.1990189731696828,0.18862848221985168,HI-VAE_piecewise 5,blue
-0.051455715718712325,0.18814840536904393,HI-VAE_piecewise 6,blue
-0.1308703073538951,0.18875923260729094,HI-VAE_piecewise 7,blue
-0.17518164028566854,0.1887084021214598,HI-VAE_piecewise 8,blue
-0.040089530228984954,0.18825412959327034,HI-VAE_piecewise 9,blue
-0.009565967593139879,0.19141653467441203,HI-VAE_piecewise 10,blue
0.029197044350667167,0.1885225255521878,Surv-GAN 1,orange
0.040420576271220365,0.18821807389872602,Surv-GAN 2,orange
0.013306085872075213,0.18820366670422353,Surv-GAN 3,orange
-0.010017781237997542,0.18784210070289933,Surv-GAN 4,orange
0.05038576545546353,0.18870833662052977,Surv-GAN 5,orange
0.017977784557081655,0.18806179138482795,Surv-GAN 6,orange
0.03284195396998918,0.18831587060706834,Surv-GAN 7,orange
0.07001531749363439,0.18891872630900958,Surv-GAN 8,orange
0.03854497727863629,0.18816795014076756,Surv-GAN 9,orange
0.055928969983656596,0.18861860199198904,Surv-GAN 10,orange
-0.1891323687593197,0.190223778248871,Surv-VAE 1,cyan
-0.1047533092569955,0.1902090607517249,Surv-VAE 2,cyan
-0.059130957322658356,0.18984897195506553,Surv-VAE 3,cyan
-0.0915973704219385,0.18927056694485178,Surv-VAE 4,cyan
-0.08496485664587647,0.19030954196522762,Surv-VAE 5,cyan
-0.08210635276078096,0.190221535842901,Surv-VAE 6,cyan
-0.23029216095034638,0.18933880757605975,Surv-VAE 7,cyan
-0.24467613717349632,0.18862917646139724,Surv-VAE 8,cyan
-0.11299736954519711,0.19029306350646003,Surv-VAE 9,cyan
-0.15488476607148755,0.19013570402791652,Surv-VAE 10,cyan
0.18494612422915985,0.19379747689983357,HI-VAE_weibull_diffusion 1,magenta
0.2629807973591,0.19493148647396186,HI-VAE_weibull_diffusion 2,magenta
0.2094166520482208,0.19179171544882845,HI-VAE_weibull_diffusion 3,magenta
0.1867720610518736,0.19356751249571713,HI-VAE_weibull_diffusion 4,magenta
0.16142630614570927,0.1941095328947459,HI-VAE_weibull_diffusion 5,magenta
0.19788461985291553,0.19432047330494165,HI-VAE_weibull_diffusion 6,magenta
0.17828124778064577,0.19234821702811947,HI-VAE_weibull_diffusion 7,magenta
0.22281075905112135,0.19532123192552409,HI-VAE_weibull_diffusion 8,magenta
0.1840022878046504,0.19354695065077543,HI-VAE_weibull_diffusion 9,magenta
0.24098166723994618,0.1941585629389222,HI-VAE_weibull_diffusion 10,magenta
0.270622908683091,0.19928434242568183,HI-VAE_piecewise_diffusion 1,grey
0.2954406716766459,0.19927196401555325,HI-VAE_piecewise_diffusion 2,grey
0.3137438826986173,0.1961449860430152,HI-VAE_piecewise_diffusion 3,grey
0.18484448183443525,0.19574308579411337,HI-VAE_piecewise_diffusion 4,grey
0.1441594892687434,0.19528419207942255,HI-VAE_piecewise_diffusion 5,grey
0.31832513159338055,0.19772104106199578,HI-VAE_piecewise_diffusion 6,grey
0.34359323749175236,0.19851415949376933,HI-VAE_piecewise_diffusion 7,grey
0.2205479938768885,0.19804712168885175,HI-VAE_piecewise_diffusion 8,grey
0.2993851281585656,0.20001714298914736,HI-VAE_piecewise_diffusion 9,grey
0.3593259817093969,0.199295360457897,HI-VAE_piecewise_diffusion 10,grey
